,ratio,rndint,kernel,length_scale,nu,alpha,periodicity,mape,r2
3119,0.8,759.0,ESS,1.0,-,-,1.0,0.9988941486646228,-16.414279477861037
3120,0.8,390.0,RBF,1.0,-,-,-,0.0442756107974927,0.939856502899004
3121,0.8,390.0,Matern,1.0,1.5,-,-,0.0412547505746804,0.9576621109636356
3122,0.8,390.0,RQ,1.0,-,1.0,-,0.068326927157692,0.9066102222308828
3123,0.8,390.0,ESS,1.0,-,-,1.0,0.9210601686641132,-15.02685915102985
3124,0.8,930.0,RBF,1.0,-,-,-,0.0422323847416238,0.9398037511655554
3125,0.8,930.0,Matern,1.0,1.5,-,-,0.0425115492628109,0.9527414356048356
3126,0.8,930.0,RQ,1.0,-,1.0,-,0.0680489805295965,0.9037861938378182
3127,0.8,930.0,ESS,1.0,-,-,1.0,0.999801872227886,-16.624862306915585
3128,0.8,633.0,RBF,1.0,-,-,-,1.0,-16.779626073340612
3129,0.8,633.0,Matern,1.0,1.5,-,-,0.0430774154409449,0.9521351963766156
3130,0.8,633.0,RQ,1.0,-,1.0,-,0.0691084444995592,0.9034123181518252
3131,0.8,633.0,ESS,1.0,-,-,1.0,0.9953591030830986,-16.659012552919677
3132,0.8,928.0,RBF,1.0,-,-,-,0.0495356905571892,0.9320894095781672
3133,0.8,928.0,Matern,1.0,1.5,-,-,0.0488170270194947,0.9448307191750576
3134,0.8,928.0,RQ,1.0,-,1.0,-,0.0756712074880561,0.8908544225786632
3135,0.8,928.0,ESS,1.0,-,-,1.0,0.9976068610464004,-16.047930683307595
3136,0.8,854.0,RBF,1.0,-,-,-,0.0451632895463124,0.9397543419386782
3137,0.8,854.0,Matern,1.0,1.5,-,-,0.0403248363109655,0.9571274015362056
3138,0.8,854.0,RQ,1.0,-,1.0,-,0.0655008859406365,0.912690896708234
3139,0.8,854.0,ESS,1.0,-,-,1.0,0.0451631992434327,0.9397545931775348
3140,0.8,554.0,RBF,1.0,-,-,-,0.0406931296803178,0.9445616340036914
3141,0.8,554.0,Matern,1.0,1.5,-,-,0.0445133064921107,0.947513788203388
3142,0.8,554.0,RQ,1.0,-,1.0,-,0.0691522741045419,0.8999463574882897
3143,0.8,554.0,ESS,1.0,-,-,1.0,0.0406931231078775,0.944561659093337
3144,0.8,562.0,RBF,1.0,-,-,-,1.0,-16.710570964182377
3145,0.8,562.0,Matern,1.0,1.5,-,-,0.043893748431855,0.9482117473427596
3146,0.8,562.0,RQ,1.0,-,1.0,-,0.0680547419597087,0.9010963727361376
3147,0.8,562.0,ESS,1.0,-,-,1.0,0.040065955979341,0.9477955980064436
3148,0.8,78.0,RBF,1.0,-,-,-,0.0511081066417619,0.9067090359743628
3149,0.8,78.0,Matern,1.0,1.5,-,-,0.0441780568271193,0.9451055026572536
3150,0.8,78.0,RQ,1.0,-,1.0,-,0.0686905112047904,0.8998944813673686
3151,0.8,78.0,ESS,1.0,-,-,1.0,0.9939080504149284,-16.533864060480543
3152,0.8,222.0,RBF,1.0,-,-,-,1.0,-16.75455472328027
3153,0.8,222.0,Matern,1.0,1.5,-,-,0.0415741357226069,0.9565579562393144
3154,0.8,222.0,RQ,1.0,-,1.0,-,0.0670304078942302,0.9075729883760856
3155,0.8,222.0,ESS,1.0,-,-,1.0,0.050064323258472,0.9204167088368244
3156,0.8,294.0,RBF,1.0,-,-,-,0.0493297505549412,0.9232424759336396
3157,0.8,294.0,Matern,1.0,1.5,-,-,0.0434567598857096,0.949941597250537
3158,0.8,294.0,RQ,1.0,-,1.0,-,0.0686096129355209,0.9020715512963148
3159,0.8,294.0,ESS,1.0,-,-,1.0,0.0493250701784039,0.92325888545793
3160,0.8,725.0,RBF,1.0,-,-,-,0.0477490072007662,0.9326059430013952
3161,0.8,725.0,Matern,1.0,1.5,-,-,0.0428360993459976,0.9533211238378
3162,0.8,725.0,RQ,1.0,-,1.0,-,0.0694852289201244,0.9020837763732142
3163,0.8,725.0,ESS,1.0,-,-,1.0,0.9997631238879144,-16.52849456799449
3164,0.8,582.0,RBF,1.0,-,-,-,0.0517579880069137,0.9208617844141108
3165,0.8,582.0,Matern,1.0,1.5,-,-,0.0456367301418109,0.9451704984040876
3166,0.8,582.0,RQ,1.0,-,1.0,-,0.0736368693091132,0.8886914160904049
3167,0.8,582.0,ESS,1.0,-,-,1.0,0.9995236084277525,-16.54025435432064
3168,0.8,731.0,RBF,1.0,-,-,-,0.0418505391773642,0.942027189910392
3169,0.8,731.0,Matern,1.0,1.5,-,-,0.0405905406124398,0.9566345706030052
3170,0.8,731.0,RQ,1.0,-,1.0,-,0.0675056163368025,0.9085951803990928
3171,0.8,731.0,ESS,1.0,-,-,1.0,0.9973995822991422,-16.37961009935171
3172,0.8,249.0,RBF,1.0,-,-,-,0.04871833561276,0.9283274578022648
3173,0.8,249.0,Matern,1.0,1.5,-,-,0.0448631396797069,0.9454443632863692
3174,0.8,249.0,RQ,1.0,-,1.0,-,0.065214892160041,0.9071493135664712
3175,0.8,249.0,ESS,1.0,-,-,1.0,0.9991486261557968,-16.51690275546083
3176,0.8,791.0,RBF,1.0,-,-,-,0.0422360931573527,0.9439927465719508
3177,0.8,791.0,Matern,1.0,1.5,-,-,0.0432455201219309,0.952232435039586
3178,0.8,791.0,RQ,1.0,-,1.0,-,0.0659341424513351,0.907787543418203
3179,0.8,791.0,ESS,1.0,-,-,1.0,0.0422360693646196,0.9439928229656944
3180,0.8,35.0,RBF,1.0,-,-,-,0.0470319110962397,0.9332036066317512
3181,0.8,35.0,Matern,1.0,1.5,-,-,0.0436305489091031,0.949533984445555
3182,0.8,35.0,RQ,1.0,-,1.0,-,0.0701071305441422,0.8961443061371654
3183,0.8,35.0,ESS,1.0,-,-,1.0,0.9968693360589777,-16.612873919877437
3184,0.8,180.0,RBF,1.0,-,-,-,0.0437943768590321,0.9370017942199494
3185,0.8,180.0,Matern,1.0,1.5,-,-,0.0410703961877813,0.9548567326360394
3186,0.8,180.0,RQ,1.0,-,1.0,-,0.0655003590912239,0.9098743268713856
3187,0.8,180.0,ESS,1.0,-,-,1.0,0.0437253111694248,0.9373416414194876
3188,0.8,510.0,RBF,1.0,-,-,-,0.0471212041118955,0.9329794227364856
3189,0.8,510.0,Matern,1.0,1.5,-,-,0.0444656459636782,0.9504844221161964
3190,0.8,510.0,RQ,1.0,-,1.0,-,0.0674057724010899,0.904186756521114
3191,0.8,510.0,ESS,1.0,-,-,1.0,0.9997957570421968,-16.32675482221036
3192,0.8,593.0,RBF,1.0,-,-,-,0.048674774017387,0.9235723482098072
3193,0.8,593.0,Matern,1.0,1.5,-,-,0.0403734470936002,0.9561078276771054
3194,0.8,593.0,RQ,1.0,-,1.0,-,0.0657492493156298,0.913504157422238
3195,0.8,593.0,ESS,1.0,-,-,1.0,0.0486747735299573,0.9235723500376444
3196,0.8,634.0,RBF,1.0,-,-,-,0.0450950701811532,0.9359485002985716
3197,0.8,634.0,Matern,1.0,1.5,-,-,0.0429074738228994,0.9498117425430668
3198,0.8,634.0,RQ,1.0,-,1.0,-,0.0697581121968445,0.8979430722629643
3199,0.8,634.0,ESS,1.0,-,-,1.0,0.0450950693012899,0.935948503319716
3200,0.85,678.0,RBF,1.0,-,-,-,0.0549102603589235,0.9118631764859308
3201,0.85,678.0,Matern,1.0,1.5,-,-,0.0529862229893937,0.9306903557717496
3202,0.85,678.0,RQ,1.0,-,1.0,-,0.086710443783572,0.855344246317115
3203,0.85,678.0,ESS,1.0,-,-,1.0,0.9990209524243724,-16.378025782555
3204,0.85,147.0,RBF,1.0,-,-,-,0.0526906586882171,0.9204746175169258
3205,0.85,147.0,Matern,1.0,1.5,-,-,0.0498366170406376,0.9390364771367068
3206,0.85,147.0,RQ,1.0,-,1.0,-,0.0749788741661702,0.8878084855111856
3207,0.85,147.0,ESS,1.0,-,-,1.0,0.0499782111047334,0.9316130783701492
3208,0.85,561.0,RBF,1.0,-,-,-,0.0486520058184224,0.908705505729853
3209,0.85,561.0,Matern,1.0,1.5,-,-,0.0517244958508977,0.9322869335020424
3210,0.85,561.0,RQ,1.0,-,1.0,-,0.0766229486563092,0.8796850509332431
3211,0.85,561.0,ESS,1.0,-,-,1.0,0.995382189713144,-16.59173223669362
3212,0.85,237.0,RBF,1.0,-,-,-,0.0529571607047093,0.9069278091475368
3213,0.85,237.0,Matern,1.0,1.5,-,-,0.0538862343804851,0.927201117511748
3214,0.85,237.0,RQ,1.0,-,1.0,-,0.0815463040208355,0.8669861249645944
3215,0.85,237.0,ESS,1.0,-,-,1.0,1.0,-16.644587125406638
3216,0.85,588.0,RBF,1.0,-,-,-,0.0454627802121842,0.9402963231859464
3217,0.85,588.0,Matern,1.0,1.5,-,-,0.0502485147751808,0.9374485485424175
3218,0.85,588.0,RQ,1.0,-,1.0,-,0.0765874406099607,0.883309594739428
3219,0.85,588.0,ESS,1.0,-,-,1.0,0.0421361129344813,0.957773859679772
3220,0.85,951.0,RBF,1.0,-,-,-,0.0552263867553486,0.9047044492478558
3221,0.85,951.0,Matern,1.0,1.5,-,-,0.0516290108875326,0.9353081391066244
3222,0.85,951.0,RQ,1.0,-,1.0,-,0.0715549001500231,0.890565668215455
3223,0.85,951.0,ESS,1.0,-,-,1.0,0.0552263417666073,0.9047046627580672
3224,0.85,490.0,RBF,1.0,-,-,-,0.0567651413346282,0.9173223811439278
3225,0.85,490.0,Matern,1.0,1.5,-,-,0.0545684220447422,0.9302435689222772
3226,0.85,490.0,RQ,1.0,-,1.0,-,0.0816133126669722,0.8622264386903047
3227,0.85,490.0,ESS,1.0,-,-,1.0,0.9933472440592376,-16.457358147858265
3228,0.85,395.0,RBF,1.0,-,-,-,0.0669110324180268,0.8548893245503573
3229,0.85,395.0,Matern,1.0,1.5,-,-,0.0547288612033191,0.9228151173519646
3230,0.85,395.0,RQ,1.0,-,1.0,-,0.0781232318175456,0.8651308741684084
3231,0.85,395.0,ESS,1.0,-,-,1.0,0.9752932602612322,-16.145834499591867
3232,0.85,877.0,RBF,1.0,-,-,-,0.0519680890954696,0.9117288930546784
3233,0.85,877.0,Matern,1.0,1.5,-,-,0.0512345704057214,0.931330165207316
3234,0.85,877.0,RQ,1.0,-,1.0,-,0.0825023503498971,0.8692811221084795
3235,0.85,877.0,ESS,1.0,-,-,1.0,0.0540235464922678,0.8988809701609026
3236,0.85,297.0,RBF,1.0,-,-,-,0.0558210493872533,0.9036538433900284
3237,0.85,297.0,Matern,1.0,1.5,-,-,0.0528069592023527,0.9320514859121476
3238,0.85,297.0,RQ,1.0,-,1.0,-,0.0846792046197745,0.8595230124808663
3239,0.85,297.0,ESS,1.0,-,-,1.0,0.9949116339204918,-16.15793362264247
3240,0.85,721.0,RBF,1.0,-,-,-,0.0490905458974498,0.9315706012079282
3241,0.85,721.0,Matern,1.0,1.5,-,-,0.0461377322789034,0.9465909288586256
3242,0.85,721.0,RQ,1.0,-,1.0,-,0.0759922402128034,0.8833775648489992
3243,0.85,721.0,ESS,1.0,-,-,1.0,0.998958367897365,-16.591030849783536
3244,0.85,711.0,RBF,1.0,-,-,-,0.0500336956456072,0.9224633517574268
3245,0.85,711.0,Matern,1.0,1.5,-,-,0.049927121781377,0.941413638066586
3246,0.85,711.0,RQ,1.0,-,1.0,-,0.0847951694573267,0.8612623991676867
3247,0.85,711.0,ESS,1.0,-,-,1.0,0.9992047813747088,-16.472575947053095
3248,0.85,985.0,RBF,1.0,-,-,-,1.0,-16.762433149776676
3249,0.85,985.0,Matern,1.0,1.5,-,-,0.0519026604583267,0.9303308365462888
3250,0.85,985.0,RQ,1.0,-,1.0,-,0.0773823735548094,0.8707151280881049
3251,0.85,985.0,ESS,1.0,-,-,1.0,0.0547154043937375,0.9088796350046948
3252,0.85,171.0,RBF,1.0,-,-,-,1.0,-16.321508411037588
3253,0.85,171.0,Matern,1.0,1.5,-,-,0.0553005409780942,0.9226401068448812
3254,0.85,171.0,RQ,1.0,-,1.0,-,0.089759344459657,0.8436912365496027
3255,0.85,171.0,ESS,1.0,-,-,1.0,0.0535771144848766,0.9192372523820174
3256,0.85,75.0,RBF,1.0,-,-,-,0.0509663101945178,0.9223919638687498
3257,0.85,75.0,Matern,1.0,1.5,-,-,0.0540553163123183,0.9322628286297776
3258,0.85,75.0,RQ,1.0,-,1.0,-,0.0804610014117856,0.8746304623554426
3259,0.85,75.0,ESS,1.0,-,-,1.0,1.0,-16.399320619208368
3260,0.85,16.0,RBF,1.0,-,-,-,0.0477788567582407,0.9313292378112632
3261,0.85,16.0,Matern,1.0,1.5,-,-,0.0493887213679766,0.9406465040746548
3262,0.85,16.0,RQ,1.0,-,1.0,-,0.0852146671883161,0.8629204202984571
3263,0.85,16.0,ESS,1.0,-,-,1.0,0.0477788579662608,0.9313292318464262
3264,0.85,669.0,RBF,1.0,-,-,-,0.0549775536086572,0.9136411668090824
3265,0.85,669.0,Matern,1.0,1.5,-,-,0.0517446177330737,0.9359756759382788
3266,0.85,669.0,RQ,1.0,-,1.0,-,0.0763299738499642,0.8807107471241937
3267,0.85,669.0,ESS,1.0,-,-,1.0,0.0508746868691195,0.9287218510447716
3268,0.85,530.0,RBF,1.0,-,-,-,0.0540609435211452,0.9130828408511348
3269,0.85,530.0,Matern,1.0,1.5,-,-,0.049735485244535,0.9390381218736384
3270,0.85,530.0,RQ,1.0,-,1.0,-,0.0808365946374756,0.8685293603330663
3271,0.85,530.0,ESS,1.0,-,-,1.0,0.0510635644760845,0.9271010296162254
3272,0.85,999.0,RBF,1.0,-,-,-,0.0511742851498826,0.916607419380152
3273,0.85,999.0,Matern,1.0,1.5,-,-,0.0502010339106839,0.9358675647084024
3274,0.85,999.0,RQ,1.0,-,1.0,-,0.0802533270518401,0.8727134044451013
3275,0.85,999.0,ESS,1.0,-,-,1.0,0.051447244226266,0.9140610946231864
3276,0.85,794.0,RBF,1.0,-,-,-,1.0,-16.738321018862443
3277,0.85,794.0,Matern,1.0,1.5,-,-,0.0479484890314517,0.940843942776892
3278,0.85,794.0,RQ,1.0,-,1.0,-,0.0763170274524612,0.8763451916081015
3279,0.85,794.0,ESS,1.0,-,-,1.0,0.99145281769298,-16.530347965603156
3280,0.85,936.0,RBF,1.0,-,-,-,0.0565678500181238,0.9008532846387866
3281,0.85,936.0,Matern,1.0,1.5,-,-,0.0548276967467149,0.926635372162338
3282,0.85,936.0,RQ,1.0,-,1.0,-,0.0828885780798417,0.8660479933357927
3283,0.85,936.0,ESS,1.0,-,-,1.0,0.0565178402143505,0.9038706641115972
3284,0.85,111.0,RBF,1.0,-,-,-,0.0526311932427643,0.9178242780691174
3285,0.85,111.0,Matern,1.0,1.5,-,-,0.0524179084934222,0.9358437657300204
3286,0.85,111.0,RQ,1.0,-,1.0,-,0.082587533720935,0.8698370664337471
3287,0.85,111.0,ESS,1.0,-,-,1.0,0.9981902268633488,-16.199869792921167
3288,0.85,816.0,RBF,1.0,-,-,-,0.0472803990910513,0.9319427390357036
3289,0.85,816.0,Matern,1.0,1.5,-,-,0.0513242794793507,0.937030789743732
3290,0.85,816.0,RQ,1.0,-,1.0,-,0.0848154504332516,0.8629979897875082
3291,0.85,816.0,ESS,1.0,-,-,1.0,0.9963132680157636,-16.43464220287053
3292,0.85,968.0,RBF,1.0,-,-,-,0.0538624566577332,0.9156383725897812
3293,0.85,968.0,Matern,1.0,1.5,-,-,0.0548747559421075,0.9297486094561236
3294,0.85,968.0,RQ,1.0,-,1.0,-,0.0828934457738585,0.8677020015838036
3295,0.85,968.0,ESS,1.0,-,-,1.0,0.0538624551677799,0.9156383789970918
3296,0.85,48.0,RBF,1.0,-,-,-,0.0496618158617509,0.9254346563739212
3297,0.85,48.0,Matern,1.0,1.5,-,-,0.0503661645883393,0.9358271074291504
3298,0.85,48.0,RQ,1.0,-,1.0,-,0.0776734775047617,0.8748319704623013
3299,0.85,48.0,ESS,1.0,-,-,1.0,0.0496618160198434,0.9254346555976436
3300,0.85,986.0,RBF,1.0,-,-,-,1.0,-16.622613587578137
3301,0.85,986.0,Matern,1.0,1.5,-,-,0.051207995091811,0.9339528320676342
3302,0.85,986.0,RQ,1.0,-,1.0,-,0.0773359237426118,0.8785500538664217
3303,0.85,986.0,ESS,1.0,-,-,1.0,0.9984338059486136,-16.600160812427212
3304,0.85,829.0,RBF,1.0,-,-,-,0.0478551025019566,0.9349126879660398
3305,0.85,829.0,Matern,1.0,1.5,-,-,0.046719323114431,0.9479389939636498
3306,0.85,829.0,RQ,1.0,-,1.0,-,0.0721263509668952,0.897502869190682
3307,0.85,829.0,ESS,1.0,-,-,1.0,0.0478550443631959,0.9349128775016357
3308,0.85,996.0,RBF,1.0,-,-,-,0.0522435092572084,0.9250098177434958
3309,0.85,996.0,Matern,1.0,1.5,-,-,0.0508365174922356,0.9392865361747568
3310,0.85,996.0,RQ,1.0,-,1.0,-,0.0787250625375465,0.879853964082108
3311,0.85,996.0,ESS,1.0,-,-,1.0,0.999162139042888,-16.535825285895037
3312,0.85,272.0,RBF,1.0,-,-,-,0.0625128472528771,0.8786686385361171
3313,0.85,272.0,Matern,1.0,1.5,-,-,0.0564957376005214,0.920393921116854
3314,0.85,272.0,RQ,1.0,-,1.0,-,0.0889274593036785,0.8502962741180339
3315,0.85,272.0,ESS,1.0,-,-,1.0,0.9954383680736892,-16.13709930146234
3316,0.85,759.0,RBF,1.0,-,-,-,1.0,-16.512851881363098
3317,0.85,759.0,Matern,1.0,1.5,-,-,0.0522819550776923,0.9310484278966116
3318,0.85,759.0,RQ,1.0,-,1.0,-,0.082139905838419,0.8667183061299093
3319,0.85,759.0,ESS,1.0,-,-,1.0,0.999390437288738,-16.488137388303574
3320,0.85,390.0,RBF,1.0,-,-,-,0.0508512128633767,0.9165921554259838
3321,0.85,390.0,Matern,1.0,1.5,-,-,0.0502045189664953,0.9392029650467464
3322,0.85,390.0,RQ,1.0,-,1.0,-,0.0809869929776449,0.8745383556388875
3323,0.85,390.0,ESS,1.0,-,-,1.0,0.9423652811159458,-15.489818714733108
3324,0.85,930.0,RBF,1.0,-,-,-,0.049679943169227,0.9202387045088164
3325,0.85,930.0,Matern,1.0,1.5,-,-,0.0518851379161769,0.9369039346705472
3326,0.85,930.0,RQ,1.0,-,1.0,-,0.0830503789809288,0.8720233955320693
3327,0.85,930.0,ESS,1.0,-,-,1.0,0.9990853157637096,-16.34772104990931
3328,0.85,633.0,RBF,1.0,-,-,-,1.0,-16.778039429018513
3329,0.85,633.0,Matern,1.0,1.5,-,-,0.0503267763756218,0.9352048538384872
3330,0.85,633.0,RQ,1.0,-,1.0,-,0.0779581031685257,0.8780833256227325
3331,0.85,633.0,ESS,1.0,-,-,1.0,0.9818795453379476,-16.38028480027204
3332,0.85,928.0,RBF,1.0,-,-,-,0.0543469432496389,0.9163069183315288
3333,0.85,928.0,Matern,1.0,1.5,-,-,0.0521535156447642,0.93896102294108
3334,0.85,928.0,RQ,1.0,-,1.0,-,0.0828030739434163,0.8711716398941852
3335,0.85,928.0,ESS,1.0,-,-,1.0,0.9963360100299472,-16.1785969962044
3336,0.85,854.0,RBF,1.0,-,-,-,0.0483586439512488,0.9358417020771256
3337,0.85,854.0,Matern,1.0,1.5,-,-,0.049817114267734,0.9408260422091446
3338,0.85,854.0,RQ,1.0,-,1.0,-,0.0802735334681256,0.8778716435698619
3339,0.85,854.0,ESS,1.0,-,-,1.0,0.048358586624666,0.9358418842636028
3340,0.85,554.0,RBF,1.0,-,-,-,0.0502858320736484,0.908519619455694
3341,0.85,554.0,Matern,1.0,1.5,-,-,0.0519209797977215,0.9308364908731048
3342,0.85,554.0,RQ,1.0,-,1.0,-,0.0791215490725473,0.8703512356928871
3343,0.85,554.0,ESS,1.0,-,-,1.0,0.0502858277145578,0.908519641148084
3344,0.85,562.0,RBF,1.0,-,-,-,0.0519303081842875,0.9144415999297516
3345,0.85,562.0,Matern,1.0,1.5,-,-,0.0530492715791683,0.9250474735805858
3346,0.85,562.0,RQ,1.0,-,1.0,-,0.0755156729528991,0.8796674189598084
3347,0.85,562.0,ESS,1.0,-,-,1.0,0.0507168690480921,0.9196383650584764
3348,0.85,78.0,RBF,1.0,-,-,-,0.0556177593994392,0.8946680272997989
3349,0.85,78.0,Matern,1.0,1.5,-,-,0.0515964415096706,0.9263439562492128
3350,0.85,78.0,RQ,1.0,-,1.0,-,0.0805558907446805,0.8659756580599492
3351,0.85,78.0,ESS,1.0,-,-,1.0,0.9953750072702946,-16.45940234121401
3352,0.85,222.0,RBF,1.0,-,-,-,1.0,-16.760482931934025
3353,0.85,222.0,Matern,1.0,1.5,-,-,0.0494545111033955,0.9413307496424034
3354,0.85,222.0,RQ,1.0,-,1.0,-,0.0769103118563443,0.8803424734019007
3355,0.85,222.0,ESS,1.0,-,-,1.0,0.0612965704490725,0.8848029107118092
3356,0.85,294.0,RBF,1.0,-,-,-,0.053539366657,0.9152850124939472
3357,0.85,294.0,Matern,1.0,1.5,-,-,0.0509365111201334,0.9366529178579246
3358,0.85,294.0,RQ,1.0,-,1.0,-,0.0779829248730371,0.8799391196285501
3359,0.85,294.0,ESS,1.0,-,-,1.0,0.0526537398222522,0.9192494647690556
3360,0.85,725.0,RBF,1.0,-,-,-,0.0510083742922653,0.9274369824623386
3361,0.85,725.0,Matern,1.0,1.5,-,-,0.0522396680094699,0.9354349962630796
3362,0.85,725.0,RQ,1.0,-,1.0,-,0.0832821938049635,0.8651347072316482
3363,0.85,725.0,ESS,1.0,-,-,1.0,0.9997770099130364,-16.43450896520664
3364,0.85,582.0,RBF,1.0,-,-,-,0.0570060777711692,0.9095332517681384
3365,0.85,582.0,Matern,1.0,1.5,-,-,0.0562955323623231,0.9222266411802524
3366,0.85,582.0,RQ,1.0,-,1.0,-,0.0862093074708446,0.8551159173423464
3367,0.85,582.0,ESS,1.0,-,-,1.0,0.991630082442235,-16.271130306599463
3368,0.85,731.0,RBF,1.0,-,-,-,0.0510096626790226,0.918891358878913
3369,0.85,731.0,Matern,1.0,1.5,-,-,0.049985660669829,0.9363721116500734
3370,0.85,731.0,RQ,1.0,-,1.0,-,0.079210330486782,0.8753102068911742
3371,0.85,731.0,ESS,1.0,-,-,1.0,0.9745138162019836,-16.0273886461955
3372,0.85,249.0,RBF,1.0,-,-,-,0.0536861226802319,0.9015651159829362
3373,0.85,249.0,Matern,1.0,1.5,-,-,0.051343749199601,0.929482652752222
3374,0.85,249.0,RQ,1.0,-,1.0,-,0.0737813263100198,0.8842998384264719
3375,0.85,249.0,ESS,1.0,-,-,1.0,0.9997683257552576,-16.666518466436276
3376,0.85,791.0,RBF,1.0,-,-,-,0.0488410070252196,0.922570549526703
3377,0.85,791.0,Matern,1.0,1.5,-,-,0.0510534160317099,0.9324271228941408
3378,0.85,791.0,RQ,1.0,-,1.0,-,0.0753409546555022,0.8812515448545366
3379,0.85,791.0,ESS,1.0,-,-,1.0,0.0488409774163006,0.9225706633089552
3380,0.85,35.0,RBF,1.0,-,-,-,0.0509436009777847,0.9178044664945392
3381,0.85,35.0,Matern,1.0,1.5,-,-,0.051383289030474,0.934470020850803
3382,0.85,35.0,RQ,1.0,-,1.0,-,0.0857468029075227,0.855630414123115
3383,0.85,35.0,ESS,1.0,-,-,1.0,0.997061694072092,-16.34701581563898
3384,0.85,180.0,RBF,1.0,-,-,-,0.0506614404000066,0.926582741443886
3385,0.85,180.0,Matern,1.0,1.5,-,-,0.0500539672384338,0.937163753012821
3386,0.85,180.0,RQ,1.0,-,1.0,-,0.0781961592778139,0.8753132673804943
3387,0.85,180.0,ESS,1.0,-,-,1.0,0.0506600833096881,0.926587937715476
3388,0.85,510.0,RBF,1.0,-,-,-,0.9999999949534182,-16.474126023960736
3389,0.85,510.0,Matern,1.0,1.5,-,-,0.0499067621217424,0.9383449221641652
3390,0.85,510.0,RQ,1.0,-,1.0,-,0.0712130235350694,0.8931067395746931
3391,0.85,510.0,ESS,1.0,-,-,1.0,0.995189800810588,-16.352661634858514
3392,0.85,593.0,RBF,1.0,-,-,-,0.0542470723799566,0.9088042521116116
3393,0.85,593.0,Matern,1.0,1.5,-,-,0.0498192365607101,0.9365829553914344
3394,0.85,593.0,RQ,1.0,-,1.0,-,0.0769276494097691,0.8813327365892221
3395,0.85,593.0,ESS,1.0,-,-,1.0,0.9999558659848456,-16.606074458852746
3396,0.85,634.0,RBF,1.0,-,-,-,0.0475192577747538,0.9245461822620868
3397,0.85,634.0,Matern,1.0,1.5,-,-,0.0522911396767465,0.9318295555293746
3398,0.85,634.0,RQ,1.0,-,1.0,-,0.085475042620797,0.854789637033461
3399,0.85,634.0,ESS,1.0,-,-,1.0,0.0475192544266036,0.9245461976600324
3400,0.9,678.0,RBF,1.0,-,-,-,0.0721738271062084,0.8383208420087932
3401,0.9,678.0,Matern,1.0,1.5,-,-,0.0723383344244148,0.8788691655805079
3402,0.9,678.0,RQ,1.0,-,1.0,-,0.1136233062447226,0.7610209826533588
3403,0.9,678.0,ESS,1.0,-,-,1.0,0.9995371819343812,-16.34396604930445
3404,0.9,147.0,RBF,1.0,-,-,-,0.0653527801773733,0.8643427092279552
3405,0.9,147.0,Matern,1.0,1.5,-,-,0.0650179021803903,0.8907713878488694
3406,0.9,147.0,RQ,1.0,-,1.0,-,0.0936698195082768,0.8201410209423087
3407,0.9,147.0,ESS,1.0,-,-,1.0,0.0631530535563379,0.8759513425252354
3408,0.9,561.0,RBF,1.0,-,-,-,0.0631610830192331,0.8910658786230541
3409,0.9,561.0,Matern,1.0,1.5,-,-,0.0665370199339681,0.9055736048926506
3410,0.9,561.0,RQ,1.0,-,1.0,-,0.1013965887927377,0.8067363892878152
3411,0.9,561.0,ESS,1.0,-,-,1.0,0.9972594377676516,-16.36759018435807
3412,0.9,237.0,RBF,1.0,-,-,-,0.0652059623679266,0.8664498713817715
3413,0.9,237.0,Matern,1.0,1.5,-,-,0.0679854108580187,0.8829979135022182
3414,0.9,237.0,RQ,1.0,-,1.0,-,0.0958979743651016,0.8165146991163984
3415,0.9,237.0,ESS,1.0,-,-,1.0,0.0502383213482367,0.9315117836565336
3416,0.9,588.0,RBF,1.0,-,-,-,0.0654200273674217,0.8753243878245857
3417,0.9,588.0,Matern,1.0,1.5,-,-,0.0630729441968508,0.9040416409483438
3418,0.9,588.0,RQ,1.0,-,1.0,-,0.0912465056009854,0.8335195328467846
3419,0.9,588.0,ESS,1.0,-,-,1.0,0.0710964082227268,0.8418599371298788
3420,0.9,951.0,RBF,1.0,-,-,-,0.0743912303382146,0.8225436142519553
3421,0.9,951.0,Matern,1.0,1.5,-,-,0.0671149186534727,0.8901266448328485
3422,0.9,951.0,RQ,1.0,-,1.0,-,0.0892221547319817,0.8349528068699994
3423,0.9,951.0,ESS,1.0,-,-,1.0,0.074391167467054,0.8225439799715262
3424,0.9,490.0,RBF,1.0,-,-,-,0.0673233123989647,0.8759854543084824
3425,0.9,490.0,Matern,1.0,1.5,-,-,0.0637716430468167,0.9054925439212648
3426,0.9,490.0,RQ,1.0,-,1.0,-,0.1003192449395094,0.8073963225562686
3427,0.9,490.0,ESS,1.0,-,-,1.0,0.996812582854409,-16.53281433550524
3428,0.9,395.0,RBF,1.0,-,-,-,0.079688453073444,0.8114651635878039
3429,0.9,395.0,Matern,1.0,1.5,-,-,0.0658150070940652,0.8899790236361897
3430,0.9,395.0,RQ,1.0,-,1.0,-,0.0956931529358644,0.8054578417787228
3431,0.9,395.0,ESS,1.0,-,-,1.0,0.9834838942050598,-16.33039341569791
3432,0.9,877.0,RBF,1.0,-,-,-,0.0727598105182684,0.8517739605370022
3433,0.9,877.0,Matern,1.0,1.5,-,-,0.0686466637784094,0.8871097769402425
3434,0.9,877.0,RQ,1.0,-,1.0,-,0.1013429891996232,0.8040652199335954
