,ratio,rndint,degree,mape,r2
7224,0.75,816.0,5.0,0.019806035232802794,0.990732738944092
7225,0.75,816.0,6.0,0.026456208793668067,0.9786138168991211
7226,0.75,816.0,7.0,0.04329633612020145,0.9337408222363803
7227,0.75,816.0,8.0,0.47294799522382663,-16.7325265310111
7228,0.75,816.0,9.0,0.2625609909638265,-5.0296485822228565
7229,0.75,816.0,10.0,0.23245981502994628,-4.566541631391502
7230,0.75,968.0,1.0,0.15053751548678365,0.5824544468833752
7231,0.75,968.0,2.0,0.06757673755121596,0.9137274417852216
7232,0.75,968.0,3.0,0.03376605720081858,0.9758869904857569
7233,0.75,968.0,4.0,0.024113114290068054,0.9867112702465032
7234,0.75,968.0,5.0,0.018176478629381335,0.9921131402135048
7235,0.75,968.0,6.0,0.01872776346968274,0.9894796522205844
7236,0.75,968.0,7.0,0.03131310130699935,0.9637178211365958
7237,0.75,968.0,8.0,0.19906398416804486,-1.0390429708134636
7238,0.75,968.0,9.0,0.17942711799330313,-1.7943327016600183
7239,0.75,968.0,10.0,0.1950338551669668,-3.282430556454414
7240,0.75,48.0,1.0,0.14713824140571355,0.5723038225860186
7241,0.75,48.0,2.0,0.06726963377626112,0.9111943820213557
7242,0.75,48.0,3.0,0.034211405873869734,0.974664350964997
7243,0.75,48.0,4.0,0.0685474118785624,0.8930504937193877
7244,0.75,48.0,5.0,0.07463088333088777,0.857631030945011
7245,0.75,48.0,6.0,0.0185761322379413,0.9896120851877933
7246,0.75,48.0,7.0,0.04349544534808621,0.9192137513753469
7247,0.75,48.0,8.0,0.1884930514471487,-1.130423738998958
7248,0.75,48.0,9.0,0.2026735230824419,-2.665367196119469
7249,0.75,48.0,10.0,0.18740887663257758,-3.9910761332738414
7250,0.75,986.0,1.0,0.1463208788208014,0.5830458177422329
7251,0.75,986.0,2.0,0.06603568888916288,0.9149636079196967
7252,0.75,986.0,3.0,0.04482162091614902,0.9561075232529075
7253,0.75,986.0,4.0,0.03328527915765012,0.9741425264727551
7254,0.75,986.0,5.0,0.023080887369809133,0.9853251877174708
7255,0.75,986.0,6.0,0.022269521602870646,0.9859686567614023
7256,0.75,986.0,7.0,0.03126075812306528,0.9652094724502793
7257,0.75,986.0,8.0,0.2798870343580035,-4.392663039230103
7258,0.75,986.0,9.0,0.1555490701135626,-1.6390689406302585
7259,0.75,986.0,10.0,0.14587764466946326,-0.7698367983176746
7260,0.75,829.0,1.0,0.14732254213720028,0.5854624111994885
7261,0.75,829.0,2.0,0.06635923581730634,0.9142226785425774
7262,0.75,829.0,3.0,0.03520686340048471,0.9746485214658008
7263,0.75,829.0,4.0,0.02874099022443065,0.9820385963498054
7264,0.75,829.0,5.0,0.019946167912989223,0.990460886552455
7265,0.75,829.0,6.0,0.01997594719051596,0.9881892370784413
7266,0.75,829.0,7.0,0.029222518231101807,0.955274336900423
7267,0.75,829.0,8.0,0.3344825590650124,-4.131899769288265
7268,0.75,829.0,9.0,0.2620490382214029,-4.4146846514551195
7269,0.75,829.0,10.0,0.26333437203146176,-4.840525799453798
7270,0.75,996.0,1.0,0.14388447977114893,0.590045694947601
7271,0.75,996.0,2.0,0.06573903888023795,0.9144453296959643
7272,0.75,996.0,3.0,0.03324219328564282,0.9777329566916978
7273,0.75,996.0,4.0,0.024393246838506716,0.9872590941821103
7274,0.75,996.0,5.0,0.020921583642288757,0.9893668279517943
7275,0.75,996.0,6.0,0.02335723841993873,0.9848156342645291
7276,0.75,996.0,7.0,0.024856910226500505,0.9784968067824611
7277,0.75,996.0,8.0,0.3389591764186633,-6.520991512141774
7278,0.75,996.0,9.0,0.26712851187704295,-3.734242992918608
7279,0.75,996.0,10.0,0.26448446036103085,-3.9787765504026904
7280,0.75,272.0,1.0,0.15192024873637566,0.5771360071984639
7281,0.75,272.0,2.0,0.06729860240993896,0.91324313359774
7282,0.75,272.0,3.0,0.0362551238297499,0.9741079088964983
7283,0.75,272.0,4.0,0.02756118644743888,0.9834393193269308
7284,0.75,272.0,5.0,0.01899846856327662,0.9914116277622325
7285,0.75,272.0,6.0,0.02252363311876202,0.9857614876240773
7286,0.75,272.0,7.0,0.03775556636743697,0.9308243910763153
7287,0.75,272.0,8.0,0.3418787183386384,-10.58101149716632
7288,0.75,272.0,9.0,0.2902247644715897,-4.74972985319809
7289,0.75,272.0,10.0,0.2578107927224908,-2.9433000511220033
7290,0.75,759.0,1.0,0.14936264861681167,0.5858789381400504
7291,0.75,759.0,2.0,0.06768748986673519,0.9148714228965348
7292,0.75,759.0,3.0,0.04529640858565422,0.9548167758848071
7293,0.75,759.0,4.0,0.028798689618218788,0.9816780891085196
7294,0.75,759.0,5.0,0.02349539725525308,0.9866584925843809
7295,0.75,759.0,6.0,0.023466462366871565,0.9845718512661685
7296,0.75,759.0,7.0,0.031689678516812016,0.9583764264888568
7297,0.75,759.0,8.0,0.38452403683668673,-8.534700491808476
7298,0.75,759.0,9.0,0.32414765715603566,-8.445239545147428
7299,0.75,759.0,10.0,0.30960604083083443,-10.137000063420142
7300,0.75,390.0,1.0,0.1508027996520838,0.5632988844311639
7301,0.75,390.0,2.0,0.06637029362913466,0.9142336882345481
7302,0.75,390.0,3.0,0.03744287982621908,0.9692759469098471
7303,0.75,390.0,4.0,0.035828737871304354,0.9704054235736544
7304,0.75,390.0,5.0,0.021847780734834718,0.9878303376943931
7305,0.75,390.0,6.0,0.016594001580745362,0.9926151382821076
7306,0.75,390.0,7.0,0.04307786057512667,0.9256718044751299
7307,0.75,390.0,8.0,0.2410468430625714,-2.5997694435283605
7308,0.75,390.0,9.0,0.1839362882780474,-1.0268096766555823
7309,0.75,390.0,10.0,0.1760373000643749,-1.1509252705946902
7310,0.75,930.0,1.0,0.1470643253834089,0.579539737562925
7311,0.75,930.0,2.0,0.06603228328420353,0.9124049364921918
7312,0.75,930.0,3.0,0.03485443394238713,0.9727891925968793
7313,0.75,930.0,4.0,0.0260640199809741,0.9821550372508897
7314,0.75,930.0,5.0,0.01784974210916412,0.9911858905464604
7315,0.75,930.0,6.0,0.01799474233539188,0.9894637741017727
7316,0.75,930.0,7.0,0.028773279879299386,0.9642294182898216
7317,0.75,930.0,8.0,0.17765417362813066,-1.5306422260922115
7318,0.75,930.0,9.0,0.22649534739953445,-3.34106833110293
7319,0.75,930.0,10.0,0.21420404679538382,-2.8097492846035235
7320,0.75,633.0,1.0,0.1484079136328714,0.5772525610196115
7321,0.75,633.0,2.0,0.06842299886577259,0.9113378991420915
7322,0.75,633.0,3.0,0.04494644256232928,0.9547920905737394
7323,0.75,633.0,4.0,0.03847994758547706,0.9653802236312736
7324,0.75,633.0,5.0,0.02087078441721997,0.9890898827388898
7325,0.75,633.0,6.0,0.020874800480059647,0.9879903698260367
7326,0.75,633.0,7.0,0.0340142285996056,0.9505374074430198
7327,0.75,633.0,8.0,0.19520022752596555,-2.5149176413027057
7328,0.75,633.0,9.0,0.23109860945943375,-3.428922845809086
7329,0.75,633.0,10.0,0.23728642253253343,-4.714758791309219
7330,0.75,928.0,1.0,0.1506932407252959,0.5878535143640992
7331,0.75,928.0,2.0,0.06876909000481457,0.9128275861794941
7332,0.75,928.0,3.0,0.033505331700315076,0.9766832934698126
7333,0.75,928.0,4.0,0.02401194481671458,0.9873864520035237
7334,0.75,928.0,5.0,0.018740352120988485,0.9921726009645517
7335,0.75,928.0,6.0,0.01969598244986445,0.9903007393658517
7336,0.75,928.0,7.0,0.03528859612751259,0.9554619528321684
7337,0.75,928.0,8.0,0.49949033379751673,-18.996445855611608
7338,0.75,928.0,9.0,0.3732308230616373,-9.81277491780353
7339,0.75,928.0,10.0,0.29628942119240875,-5.256994614703658
7340,0.75,854.0,1.0,0.14734239649803357,0.5927026938938338
7341,0.75,854.0,2.0,0.06672335095339683,0.9142738842724882
7342,0.75,854.0,3.0,0.05327047257358571,0.9382166695029819
7343,0.75,854.0,4.0,0.033447449503082455,0.9758905096905889
7344,0.75,854.0,5.0,0.023991254700954433,0.9869691517263584
7345,0.75,854.0,6.0,0.018670367258341605,0.9897005510636755
7346,0.75,854.0,7.0,0.03563023681346375,0.9398080855290055
7347,0.75,854.0,8.0,0.23102838585583677,-3.543381318992628
7348,0.75,854.0,9.0,0.2448335818751229,-5.434877743461174
7349,0.75,854.0,10.0,0.2296083714035098,-5.505801045816793
7350,0.75,554.0,1.0,0.14641902171437596,0.5676087651980353
7351,0.75,554.0,2.0,0.06696474459897407,0.9091541066264921
7352,0.75,554.0,3.0,0.04098359446621505,0.9640776394761938
7353,0.75,554.0,4.0,0.06141024394882078,0.9086539314265878
7354,0.75,554.0,5.0,0.05933546764436496,0.900121724130569
7355,0.75,554.0,6.0,0.01714433983759373,0.9911369204442704
7356,0.75,554.0,7.0,0.02970842915916247,0.9595463088772108
7357,0.75,554.0,8.0,0.155087983849871,-0.788740161342738
7358,0.75,554.0,9.0,0.17445121466831492,-1.560106514659029
7359,0.75,554.0,10.0,0.14856681098235797,-1.365338835615546
7360,0.75,562.0,1.0,0.14991241904533883,0.5654197319132972
7361,0.75,562.0,2.0,0.06761375985473149,0.9103185592687965
7362,0.75,562.0,3.0,0.03555685168260811,0.9716912046353356
7363,0.75,562.0,4.0,0.024693790397579518,0.9846843689220809
7364,0.75,562.0,5.0,0.01859779789449675,0.9912934870061951
7365,0.75,562.0,6.0,0.019727290617085384,0.9888381523483645
7366,0.75,562.0,7.0,0.027276636322151923,0.9694959017789738
7367,0.75,562.0,8.0,0.21805697491506426,-2.2179941278829656
7368,0.75,562.0,9.0,0.21821387504582201,-2.3777072352172675
7369,0.75,562.0,10.0,0.18396189007306316,-1.9435589488807543
7370,0.75,78.0,1.0,0.14639247754172102,0.5820219555177353
7371,0.75,78.0,2.0,0.06525851345543703,0.9161200343141199
7372,0.75,78.0,3.0,0.0376821727579741,0.9683550169134918
7373,0.75,78.0,4.0,0.026164049782443837,0.9845574920040318
7374,0.75,78.0,5.0,0.019473953551104303,0.9908912916198742
7375,0.75,78.0,6.0,0.024480554440674058,0.9788937841882508
7376,0.75,78.0,7.0,0.03663224389289932,0.9335252719012919
7377,0.75,78.0,8.0,0.25462722704242763,-3.4720476406319367
7378,0.75,78.0,9.0,0.17988084169436136,-5.588836149208809
7379,0.75,78.0,10.0,0.2044327761201635,-12.662228820780344
7380,0.75,222.0,1.0,0.14603987719737155,0.5839912422770421
7381,0.75,222.0,2.0,0.06562105974104765,0.9156479879338115
7382,0.75,222.0,3.0,0.033628251406082554,0.9765474644218253
7383,0.75,222.0,4.0,0.025361432335616243,0.9856281764230108
7384,0.75,222.0,5.0,0.020437480475163045,0.9895346002441708
7385,0.75,222.0,6.0,0.01945042120727185,0.9900317051933758
7386,0.75,222.0,7.0,0.03222767557936091,0.9602551288469995
7387,0.75,222.0,8.0,0.4949700071287328,-15.796200451032416
7388,0.75,222.0,9.0,0.2841353717973785,-13.375581412295448
7389,0.75,222.0,10.0,0.2620369641919212,-14.433926413529608
7390,0.75,294.0,1.0,0.15054361597488905,0.5853325264556276
7391,0.75,294.0,2.0,0.06808720493372244,0.9136844555440581
7392,0.75,294.0,3.0,0.034364839753826586,0.9756803000083311
7393,0.75,294.0,4.0,0.04602433653912035,0.9552797796180994
7394,0.75,294.0,5.0,0.018309039682973746,0.9913278222884568
7395,0.75,294.0,6.0,0.017392072327959723,0.9916968378982044
7396,0.75,294.0,7.0,0.02918159458214056,0.966779796957689
7397,0.75,294.0,8.0,0.35625133708493745,-7.285740793081196
7398,0.75,294.0,9.0,0.2725443440584164,-3.7540013234971186
7399,0.75,294.0,10.0,0.2551154566083515,-3.8223125663694484
7400,0.75,725.0,1.0,0.14737092623443976,0.5956159023503356
7401,0.75,725.0,2.0,0.06762451147875755,0.9141843632438724
7402,0.75,725.0,3.0,0.033977760750390315,0.976115578870073
7403,0.75,725.0,4.0,0.024839749682534926,0.9868780279611491
7404,0.75,725.0,5.0,0.0178122174192589,0.9923864331070267
7405,0.75,725.0,6.0,0.019269250065176772,0.9895305910598313
7406,0.75,725.0,7.0,0.02936876746606139,0.9689989384435164
7407,0.75,725.0,8.0,0.32821679764176503,-5.550364654002834
7408,0.75,725.0,9.0,0.32052698842576405,-5.077590003249483
7409,0.75,725.0,10.0,0.2762513390574165,-4.418777465899933
7410,0.75,582.0,1.0,0.14813658369202432,0.5843934804275165
7411,0.75,582.0,2.0,0.06613313416685214,0.9144865963494699
7412,0.75,582.0,3.0,0.08888136039816386,0.8355984272459587
7413,0.75,582.0,4.0,0.056515657666394215,0.9265978839399125
7414,0.75,582.0,5.0,0.023086301435534678,0.9875812750152403
7415,0.75,582.0,6.0,0.021412936597834137,0.987931910576374
7416,0.75,582.0,7.0,0.03735977221552955,0.9461772636714907
7417,0.75,582.0,8.0,0.17226078644309636,-0.7814926327601277
7418,0.75,582.0,9.0,0.17507888047269193,-1.3643054575857403
7419,0.75,582.0,10.0,0.181402777979902,-2.063566284164048
7420,0.75,731.0,1.0,0.14977150694223165,0.5752355670823845
7421,0.75,731.0,2.0,0.06761511530503873,0.9129637191334324
7422,0.75,731.0,3.0,0.037273495876889474,0.9712467562827651
7423,0.75,731.0,4.0,0.03083278037124085,0.978197488142113
7424,0.75,731.0,5.0,0.019148194628101575,0.9906985813347431
7425,0.75,731.0,6.0,0.017283270710672264,0.9910318907960666
7426,0.75,731.0,7.0,0.028978243521803917,0.9696854039408792
7427,0.75,731.0,8.0,0.21084400866388078,-1.6524997154917926
7428,0.75,731.0,9.0,0.2098544360026505,-2.266900857994125
7429,0.75,731.0,10.0,0.22463507761110532,-3.5758440710610797
7430,0.75,249.0,1.0,0.14885024471316177,0.5802367635868004
7431,0.75,249.0,2.0,0.06608274110298792,0.9144412559437333
7432,0.75,249.0,3.0,0.04407242289082564,0.956416149709277
7433,0.75,249.0,4.0,0.030636391068781372,0.9777892611303595
7434,0.75,249.0,5.0,0.02697413141808303,0.981171667802391
7435,0.75,249.0,6.0,0.0233409093254891,0.9857214454940317
7436,0.75,249.0,7.0,0.0284244707318716,0.9658394606654507
7437,0.75,249.0,8.0,0.21939275417938878,-2.137900993215332
7438,0.75,249.0,9.0,0.24023688418455172,-3.4181955317041837
7439,0.75,249.0,10.0,0.21455424142849622,-4.166973537894298
7440,0.75,791.0,1.0,0.14912714410528255,0.572566234296269
7441,0.75,791.0,2.0,0.06764837481429958,0.9123123540419493
7442,0.75,791.0,3.0,0.05485352278236295,0.92794326789447
7443,0.75,791.0,4.0,0.03841600528819249,0.9680550943090794
7444,0.75,791.0,5.0,0.03821781040325368,0.9609217467552202
7445,0.75,791.0,6.0,0.03429711078009482,0.9655889529752509
7446,0.75,791.0,7.0,0.03690175744733148,0.9317208188353163
7447,0.75,791.0,8.0,0.23274299145047428,-2.3964306877752755
7448,0.75,791.0,9.0,0.1623648093144315,-0.8531126135698086
7449,0.75,791.0,10.0,0.1585991290370087,-1.5327854345916427
7450,0.75,35.0,1.0,0.14684550126573045,0.5787596657517506
7451,0.75,35.0,2.0,0.06712404138429084,0.9137174195671407
7452,0.75,35.0,3.0,0.041104619269948656,0.962336811546193
7453,0.75,35.0,4.0,0.029402542261417558,0.9800282280601562
7454,0.75,35.0,5.0,0.02083366993485737,0.9893830735434169
7455,0.75,35.0,6.0,0.018840735299713175,0.9898466322353511
7456,0.75,35.0,7.0,0.03058057410686023,0.9636806587681762
7457,0.75,35.0,8.0,0.21349906663981685,-1.4350712395594223
7458,0.75,35.0,9.0,0.23833874847541883,-2.9595176397529515
7459,0.75,35.0,10.0,0.2424325100322063,-4.032173855155275
7460,0.75,180.0,1.0,0.14710051160357596,0.5724000006709078
7461,0.75,180.0,2.0,0.06526454878522968,0.9126468817496334
7462,0.75,180.0,3.0,0.054806895747329415,0.9305001937117784
7463,0.75,180.0,4.0,0.02588404356824241,0.9852985307489655
7464,0.75,180.0,5.0,0.018960389369923513,0.9915207591556053
7465,0.75,180.0,6.0,0.018813935461192675,0.9900671216783467
7466,0.75,180.0,7.0,0.03693676330640345,0.9508389020955018
7467,0.75,180.0,8.0,0.2070430280880561,-1.543600872610999
7468,0.75,180.0,9.0,0.26102067051148664,-5.291148852834102
7469,0.75,180.0,10.0,0.2445710738147234,-5.804758106683537
7470,0.75,510.0,1.0,0.14931167253262603,0.5807561832069988
7471,0.75,510.0,2.0,0.06556020392535988,0.9164066035450017
7472,0.75,510.0,3.0,0.033952271272516696,0.9761046307244308
7473,0.75,510.0,4.0,0.03183473655213487,0.9779664645318621
7474,0.75,510.0,5.0,0.08451283329436865,0.8169791546017121
7475,0.75,510.0,6.0,0.11975518128291575,0.6016536121945351
7476,0.75,510.0,7.0,0.03084553560488713,0.9686648674043339
7477,0.75,510.0,8.0,0.4096931836553555,-8.979684589645185
7478,0.75,510.0,9.0,0.37514272196590664,-7.297277083691942
7479,0.75,510.0,10.0,0.32807871690496576,-5.477122766472106
7480,0.75,593.0,1.0,0.1463230886354336,0.6000772484251128
7481,0.75,593.0,2.0,0.06732678449653352,0.913185522358263
7482,0.75,593.0,3.0,0.0361058651946778,0.9724599509900419
7483,0.75,593.0,4.0,0.024672590051171953,0.9865599187582719
7484,0.75,593.0,5.0,0.020937233910421568,0.9890919442432509
7485,0.75,593.0,6.0,0.02031767416999865,0.9876126790551889
7486,0.75,593.0,7.0,0.04435770956017135,0.9313545109856418
7487,0.75,593.0,8.0,0.5125328755167289,-12.151310087746149
7488,0.75,593.0,9.0,0.3784332488963263,-18.002675536461588
7489,0.75,593.0,10.0,0.40272047940770944,-26.154108660959423
7490,0.75,634.0,1.0,0.14670565372946842,0.5713241280431139
7491,0.75,634.0,2.0,0.06607919298106248,0.9134305484540548
7492,0.75,634.0,3.0,0.03358865234323987,0.9750766043159546
7493,0.75,634.0,4.0,0.02550591372490453,0.9843306141860926
7494,0.75,634.0,5.0,0.0184434350068044,0.991131897623662
7495,0.75,634.0,6.0,0.017650409487959942,0.9901406994240302
7496,0.75,634.0,7.0,0.03132328480111495,0.9560195292891774
7497,0.75,634.0,8.0,0.2667191449542795,-3.174117034652917
7498,0.75,634.0,9.0,0.2334281119044838,-2.795413056805945
7499,0.75,634.0,10.0,0.20894007586940674,-2.484482891082012
7500,0.8,678.0,1.0,0.15309412854105311,0.552798655839796
7501,0.8,678.0,2.0,0.06744451919911569,0.9099599377682125
7502,0.8,678.0,3.0,0.03812920454537548,0.9707440668227468
7503,0.8,678.0,4.0,0.02973681404941148,0.9797145566733143
7504,0.8,678.0,5.0,0.026309844503363034,0.9764895607012509
7505,0.8,678.0,6.0,0.028781466182682666,0.9748854938362375
7506,0.8,678.0,7.0,0.0801177904155933,0.6441149071839147
7507,0.8,678.0,8.0,0.17821415074620198,-0.8284671582297705
7508,0.8,678.0,9.0,0.1414083793306379,-0.13996849644705156
7509,0.8,678.0,10.0,0.12772404660174663,-0.01632447303778295
7510,0.8,147.0,1.0,0.1431309029372818,0.5918427226972564
7511,0.8,147.0,2.0,0.06586782320815747,0.9139845595445655
7512,0.8,147.0,3.0,0.04078376910885086,0.963947511134806
7513,0.8,147.0,4.0,0.0241990650347489,0.9867523780947828
7514,0.8,147.0,5.0,0.020590462931081226,0.9896754367471369
7515,0.8,147.0,6.0,0.028609972306913894,0.9700534916159709
7516,0.8,147.0,7.0,0.04830175815057546,0.8949214535677721
7517,0.8,147.0,8.0,0.1349610129742166,-0.12704495519017134
7518,0.8,147.0,9.0,0.11952713958187108,-0.04703976721096348
7519,0.8,147.0,10.0,0.12029962276346083,-0.23008412904923237
7520,0.8,561.0,1.0,0.146434999643309,0.5781837500785371
7521,0.8,561.0,2.0,0.06595872271523566,0.9158738088561978
7522,0.8,561.0,3.0,0.056259894102146074,0.925446361032957
7523,0.8,561.0,4.0,0.03076398968245932,0.9783663814831871
7524,0.8,561.0,5.0,0.024938144325003037,0.9847183181530603
7525,0.8,561.0,6.0,0.030638373578836454,0.9689478811075719
7526,0.8,561.0,7.0,0.044736347392258805,0.8857690090080433
7527,0.8,561.0,8.0,0.18149216252521133,-1.8237709394678294
7528,0.8,561.0,9.0,0.1429623808369475,-0.5338730183729892
7529,0.8,561.0,10.0,0.1400167026466951,-0.7099737595311448
7530,0.8,237.0,1.0,0.14780533291270812,0.5801267524162932
7531,0.8,237.0,2.0,0.06670656216313316,0.9150223471186366
7532,0.8,237.0,3.0,0.03428241644256555,0.9738850703674176
7533,0.8,237.0,4.0,0.026879917730398786,0.983417288950226
7534,0.8,237.0,5.0,0.018665389695989947,0.9918056586543521
7535,0.8,237.0,6.0,0.029927405092416866,0.9689669186350915
7536,0.8,237.0,7.0,0.09623802306988348,0.624034309066833
7537,0.8,237.0,8.0,0.1733205761595019,-0.7778598622012598
7538,0.8,237.0,9.0,0.14342535618959748,-0.3815426427095303
7539,0.8,237.0,10.0,0.15386723309830344,-1.5016879965773473
7540,0.8,588.0,1.0,0.1470002408457323,0.5842316521110628
7541,0.8,588.0,2.0,0.0664103743685812,0.9151891156121363
7542,0.8,588.0,3.0,0.03672736593303823,0.9692567749836661
7543,0.8,588.0,4.0,0.025237262451162104,0.9856454484884882
7544,0.8,588.0,5.0,0.01930614532217205,0.9905208628718992
7545,0.8,588.0,6.0,0.03359134151406411,0.9692133082192393
7546,0.8,588.0,7.0,0.056616556666232984,0.8604284213057889
7547,0.8,588.0,8.0,0.18608017469965596,-0.5391914705331753
7548,0.8,588.0,9.0,0.16527126936389,-0.6634639646033416
7549,0.8,588.0,10.0,0.1713706592315849,-1.4652036557965196
7550,0.8,951.0,1.0,0.14612383063293127,0.5915184384681709
7551,0.8,951.0,2.0,0.06782942274210789,0.9138197172826532
7552,0.8,951.0,3.0,0.06093626389770298,0.9232660097600783
7553,0.8,951.0,4.0,0.03727372044429252,0.96052994493912
7554,0.8,951.0,5.0,0.027676322787379467,0.9808943538169935
7555,0.8,951.0,6.0,0.020415662175500646,0.9856353038422658
7556,0.8,951.0,7.0,0.07633435125291119,0.7447866274094186
7557,0.8,951.0,8.0,0.553275040648018,-16.63593050342937
7558,0.8,951.0,9.0,0.3755812730119299,-6.27200921115863
7559,0.8,951.0,10.0,0.29443408222844253,-3.3639059887177227
7560,0.8,490.0,1.0,0.14945770953561646,0.5670200512305056
7561,0.8,490.0,2.0,0.06874470656246233,0.909411821079622
7562,0.8,490.0,3.0,0.07797591645700792,0.8670255141927236
7563,0.8,490.0,4.0,0.028405591216481296,0.9808116904148347
7564,0.8,490.0,5.0,0.020174506001463862,0.9894722603529484
7565,0.8,490.0,6.0,0.023213446681054847,0.9842612950071822
7566,0.8,490.0,7.0,0.07698463799574377,0.7214042191210023
7567,0.8,490.0,8.0,0.5733205459272769,-17.146842214169446
7568,0.8,490.0,9.0,0.42236165459694636,-8.27451581249085
7569,0.8,490.0,10.0,0.35250536488616524,-6.451677863241734
7570,0.8,395.0,1.0,0.14698678695288483,0.5640356130554848
7571,0.8,395.0,2.0,0.06686421309444991,0.909000438989007
7572,0.8,395.0,3.0,0.04292256369911225,0.9590053985424528
7573,0.8,395.0,4.0,0.04832750949129042,0.946162076165292
7574,0.8,395.0,5.0,0.022848523266124247,0.9872422211097989
7575,0.8,395.0,6.0,0.02215389171834728,0.9854643225633741
7576,0.8,395.0,7.0,0.06697306977203728,0.7399716051694585
7577,0.8,395.0,8.0,0.4446463272571977,-12.581621423016685
7578,0.8,395.0,9.0,0.38168809402210296,-9.718158470317958
7579,0.8,395.0,10.0,0.3581653416873173,-8.718882497136498
7580,0.8,877.0,1.0,0.14660048951448257,0.5729211562141521
7581,0.8,877.0,2.0,0.06826986063229723,0.9121451533417302
7582,0.8,877.0,3.0,0.0678778061238691,0.8960200700122247
7583,0.8,877.0,4.0,0.026463455723329945,0.9841425458345764
7584,0.8,877.0,5.0,0.021661844171166657,0.9883146492407962
7585,0.8,877.0,6.0,0.025299720457965778,0.9810650175495212
7586,0.8,877.0,7.0,0.04822243700774557,0.9096864970010942
7587,0.8,877.0,8.0,0.15134314834882573,0.03983800501849544
7588,0.8,877.0,9.0,0.14918998997876742,-0.7112344309307357
7589,0.8,877.0,10.0,0.15692547803526138,-1.5365202585225166
7590,0.8,297.0,1.0,0.15029841567561206,0.5832266953957428
7591,0.8,297.0,2.0,0.06705055523316031,0.912082604997855
7592,0.8,297.0,3.0,0.034994891209505254,0.9742340229990682
7593,0.8,297.0,4.0,0.03777385479337003,0.9683059803883549
7594,0.8,297.0,5.0,0.02091867708265567,0.9896752501562591
7595,0.8,297.0,6.0,0.02358500390966088,0.9821256381073418
7596,0.8,297.0,7.0,0.07212918553579986,0.6830018023690471
7597,0.8,297.0,8.0,0.2536190434334535,-3.758832166396733
7598,0.8,297.0,9.0,0.2046199514119534,-2.2415404284536558
7599,0.8,297.0,10.0,0.2069294426885676,-3.2873671649892158
7600,0.8,721.0,1.0,0.14802539114249566,0.5767588349428746
7601,0.8,721.0,2.0,0.06702565062541431,0.9120751672256626
7602,0.8,721.0,3.0,0.049591847694024145,0.9423565510247096
7603,0.8,721.0,4.0,0.024388426349662273,0.9866436679753648
7604,0.8,721.0,5.0,0.021132310422608186,0.9888689064240254
7605,0.8,721.0,6.0,0.023671535452677216,0.9841422021740652
7606,0.8,721.0,7.0,0.04903200298928842,0.8948365796920202
7607,0.8,721.0,8.0,0.1856308279677115,-1.4307814116247912
7608,0.8,721.0,9.0,0.16638554960986043,-1.2074442192510113
7609,0.8,721.0,10.0,0.15273906959286498,-1.2313057697433383
7610,0.8,711.0,1.0,0.14881227686096646,0.5737161663189392
7611,0.8,711.0,2.0,0.06591435732011229,0.9146492677624434
7612,0.8,711.0,3.0,0.09453276360903315,0.7931425877191202
7613,0.8,711.0,4.0,0.046971762157998996,0.947684576533386
7614,0.8,711.0,5.0,0.03586479942659928,0.9665417819625826
7615,0.8,711.0,6.0,0.019981979146202512,0.9865530843190854
7616,0.8,711.0,7.0,0.06066456730107753,0.857829853275955
7617,0.8,711.0,8.0,0.19384686796948147,-2.3857531877125546
7618,0.8,711.0,9.0,0.18340827564218826,-1.9917526982182947
7619,0.8,711.0,10.0,0.19630725973079705,-3.231924457380659
7620,0.8,985.0,1.0,0.14504706489135336,0.5757257536450482
7621,0.8,985.0,2.0,0.06615693277107655,0.9144041178293999
7622,0.8,985.0,3.0,0.033401495653280495,0.9743741004507355
7623,0.8,985.0,4.0,0.03277935789110761,0.9743644300660367
7624,0.8,985.0,5.0,0.019810358985316214,0.9900097505523691
7625,0.8,985.0,6.0,0.02218174831082685,0.9839404690432325
7626,0.8,985.0,7.0,0.08160111970567,0.6237574464777436
7627,0.8,985.0,8.0,0.3454834023071389,-8.343748676949499
7628,0.8,985.0,9.0,0.23664173002995587,-3.0456967765979632
7629,0.8,985.0,10.0,0.21050711656268115,-2.4879875401972416
7630,0.8,171.0,1.0,0.15006457865635747,0.586414586729793
7631,0.8,171.0,2.0,0.06634810105042058,0.9132799121820598
7632,0.8,171.0,3.0,0.0369261209030543,0.9715432861792556
7633,0.8,171.0,4.0,0.02460330836580574,0.9864868709373774
7634,0.8,171.0,5.0,0.018987876954940267,0.9916300436541012
7635,0.8,171.0,6.0,0.024205292344880235,0.984203361175461
7636,0.8,171.0,7.0,0.07833032941437336,0.768767194694894
7637,0.8,171.0,8.0,0.3226786990316862,-6.303791449498146
7638,0.8,171.0,9.0,0.2696308886033038,-5.150678945176615
7639,0.8,171.0,10.0,0.27346286690008575,-6.159363843413002
7640,0.8,75.0,1.0,0.14819429243698953,0.5704823213323151
7641,0.8,75.0,2.0,0.06759489518173603,0.9111832222064924
7642,0.8,75.0,3.0,0.12408512195844,0.6425179716141916
7643,0.8,75.0,4.0,0.031247510332842548,0.9793598118920481
7644,0.8,75.0,5.0,0.030631190512882538,0.976322368041052
7645,0.8,75.0,6.0,0.02406993778133744,0.983148881996191
7646,0.8,75.0,7.0,0.05527047227802857,0.860187368479385
