,ratio,rndint,mape,r2
272,0.3,816.0,0.1492305229726146,0.5805037762919361
273,0.3,968.0,0.1531073155800008,0.5947048181529251
274,0.3,48.0,0.14240500621650912,0.5837268579520221
275,0.3,986.0,0.15021446038716899,0.5918471126093865
276,0.3,829.0,0.14816856488627964,0.5667010108134534
277,0.3,996.0,0.1418384192276977,0.5826021257959992
278,0.3,272.0,0.1509373048673402,0.5801771037563932
279,0.3,759.0,0.14711736794626804,0.5704235410621795
280,0.3,390.0,0.15234419245980355,0.5652210040331648
281,0.3,930.0,0.15204922210814154,0.560010555985305
282,0.3,633.0,0.1481783621265593,0.5398311542510096
283,0.3,928.0,0.1454214862491263,0.6044717299662645
284,0.3,854.0,0.14904356703313945,0.5728231081187485
285,0.3,554.0,0.14853309933820638,0.5618286719039862
286,0.3,562.0,0.15286525055799274,0.5626883984518813
287,0.3,78.0,0.14944769946689243,0.5613272826683646
288,0.3,222.0,0.14911775952716894,0.573141114356724
